Date,Time,Open,Close,High,Low,Volume
2017.07.21,00:00,1.16286,1.16819,1.16183,1.16622,89976
2017.07.24,00:00,1.16613,1.16834,1.16250,1.16399,80946
2017.07.25,00:00,1.16396,1.17114,1.16299,1.16456,95550
2017.07.26,00:00,1.16455,1.17390,1.16119,1.17322,100946
2017.07.27,00:00,1.17322,1.17759,1.16493,1.16743,114436
2017.07.28,00:00,1.16744,1.17632,1.16704,1.17498,101531
2017.07.31,00:00,1.17526,1.18448,1.17224,1.18402,91741
2017.08.01,00:00,1.18401,1.18435,1.17845,1.18004,95042
2017.08.02,00:00,1.18006,1.19095,1.17927,1.18547,95479
2017.08.03,00:00,1.18548,1.18921,1.18297,1.18673,90020
2017.08.04,00:00,1.18674,1.18882,1.17274,1.17702,94013
2017.08.07,00:00,1.17723,1.18133,1.17673,1.17944,75433
2017.08.08,00:00,1.17945,1.18230,1.17144,1.17500,78832
2017.08.09,00:00,1.17500,1.17630,1.16881,1.17580,97741
2017.08.10,00:00,1.17579,1.17840,1.17034,1.17706,93652
2017.08.11,00:00,1.17711,1.18462,1.17478,1.18221,91871
2017.08.14,00:00,1.18210,1.18375,1.17690,1.17775,76617
2017.08.15,00:00,1.17777,1.17917,1.16863,1.17334,88394
2017.08.16,00:00,1.17332,1.17778,1.16808,1.17659,99618
2017.08.17,00:00,1.17658,1.17891,1.16614,1.17220,109878
2017.08.18,00:00,1.17219,1.17736,1.17076,1.17603,91356
2017.08.21,00:00,1.17601,1.18272,1.17302,1.18136,64220
2017.08.22,00:00,1.18136,1.18234,1.17444,1.17605,69728
2017.08.23,00:00,1.17604,1.18224,1.17393,1.18059,73430
2017.08.24,00:00,1.18055,1.18169,1.17833,1.17980,72682
2017.08.25,00:00,1.17980,1.19404,1.17724,1.19189,95942
2017.08.28,00:00,1.19421,1.19828,1.19162,1.19776,72489
2017.08.29,00:00,1.19778,1.20693,1.19456,1.19710,123087
2017.08.30,00:00,1.19710,1.19833,1.18798,1.18825,103609
2017.08.31,00:00,1.18825,1.19118,1.18223,1.19084,104829
2017.09.01,00:00,1.19085,1.19789,1.18492,1.18621,108430
2017.09.04,00:00,1.18779,1.19212,1.18728,1.18917,113179
2017.09.05,00:00,1.18930,1.19398,1.18674,1.19116,107747
2017.09.06,00:00,1.19115,1.19494,1.19020,1.19159,105914
2017.09.07,00:00,1.19158,1.20585,1.19131,1.20204,123360
2017.09.08,00:00,1.20198,1.20914,1.20140,1.20287,125685
2017.09.11,00:00,1.20149,1.20286,1.19470,1.19506,86495
2017.09.12,00:00,1.19510,1.19773,1.19255,1.19654,97037
2017.09.13,00:00,1.19655,1.19941,1.18722,1.18844,92205
2017.09.14,00:00,1.18844,1.19212,1.18373,1.19174,105159
2017.09.15,00:00,1.19175,1.19862,1.19002,1.19462,106485
2017.09.18,00:00,1.19240,1.19685,1.19142,1.19497,83765
2017.09.19,00:00,1.19504,1.20056,1.19485,1.19930,99348
2017.09.20,00:00,1.19932,1.20322,1.18603,1.18907,111776
2017.09.21,00:00,1.18908,1.19528,1.18648,1.19402,104971
2017.09.22,00:00,1.19403,1.20036,1.19362,1.19467,97794
2017.09.25,00:00,1.18975,1.19356,1.18314,1.18460,100145
2017.09.26,00:00,1.18461,1.18606,1.17567,1.17919,102207
2017.09.27,00:00,1.17917,1.17944,1.17162,1.17436,103136
2017.09.28,00:00,1.17437,1.18032,1.17203,1.17851,99513
2017.09.29,00:00,1.17850,1.18316,1.17717,1.18153,89253
2017.10.02,00:00,1.17947,1.18141,1.17293,1.17315,84818
2017.10.03,00:00,1.17313,1.17728,1.16954,1.17426,81700
2017.10.04,00:00,1.17418,1.17867,1.17342,1.17577,82781
2017.10.05,00:00,1.17577,1.17779,1.16983,1.17096,78421
2017.10.06,00:00,1.17097,1.17379,1.16686,1.17335,93542
2017.10.09,00:00,1.17358,1.17551,1.17188,1.17389,51819
2017.10.10,00:00,1.17385,1.18245,1.17381,1.18064,84349
2017.10.11,00:00,1.18064,1.18682,1.17943,1.18565,89116
2017.10.12,00:00,1.18562,1.18789,1.18262,1.18283,79972
2017.10.13,00:00,1.18284,1.18741,1.18045,1.18193,88172
2017.10.16,00:00,1.18103,1.18185,1.17796,1.17945,72230
2017.10.17,00:00,1.17946,1.17992,1.17353,1.17647,76008
2017.10.18,00:00,1.17646,1.18044,1.17293,1.17860,83127
2017.10.19,00:00,1.17858,1.18572,1.17672,1.18500,106310
2017.10.20,00:00,1.18504,1.18571,1.17615,1.17795,107899
2017.10.23,00:00,1.17651,1.17765,1.17240,1.17477,82677
2017.10.24,00:00,1.17476,1.17919,1.17420,1.17597,87122
2017.10.25,00:00,1.17599,1.18168,1.17522,1.18113,115765
2017.10.26,00:00,1.18113,1.18358,1.16396,1.16494,118902
2017.10.27,00:00,1.16493,1.16563,1.15732,1.16066,118196
2017.10.30,00:00,1.16035,1.16572,1.15928,1.16485,90329
2017.10.31,00:00,1.16480,1.16605,1.16241,1.16439,87057
2017.11.01,00:00,1.16439,1.16565,1.16054,1.16216,90351
2017.11.02,00:00,1.16216,1.16864,1.16122,1.16554,107711
2017.11.03,00:00,1.16559,1.16894,1.15983,1.16081,86102
2017.11.06,00:00,1.16113,1.16232,1.15794,1.16080,83143
2017.11.07,00:00,1.16078,1.16146,1.15532,1.15849,91644
2017.11.08,00:00,1.15846,1.16102,1.15781,1.15928,89310
2017.11.09,00:00,1.15928,1.16540,1.15848,1.16401,108973
2017.11.10,00:00,1.16400,1.16772,1.16219,1.16639,87745
2017.11.13,00:00,1.16548,1.16743,1.16366,1.16658,68876
2017.11.14,00:00,1.16658,1.18040,1.16606,1.17969,89924
2017.11.15,00:00,1.17969,1.18597,1.17838,1.17894,115485
2017.11.16,00:00,1.17884,1.18001,1.17561,1.17682,96549
2017.11.17,00:00,1.17683,1.18208,1.17644,1.17859,99601
2017.11.20,00:00,1.17854,1.18077,1.17215,1.17314,105391
2017.11.21,00:00,1.17312,1.17568,1.17121,1.17368,73045
2017.11.22,00:00,1.17368,1.18262,1.17314,1.18206,79129
2017.11.23,00:00,1.18205,1.18550,1.18124,1.18483,61326
2017.11.24,00:00,1.18483,1.19435,1.18360,1.19293,74765
2017.11.27,00:00,1.19283,1.19604,1.18948,1.18968,79568
2017.11.28,00:00,1.18969,1.19190,1.18262,1.18376,100779
2017.11.29,00:00,1.18360,1.18820,1.18160,1.18460,99074
2017.11.30,00:00,1.18460,1.19307,1.18080,1.19028,108928
2017.12.01,00:00,1.19028,1.19395,1.18500,1.18974,133546
2017.12.04,00:00,1.18613,1.18777,1.18284,1.18645,97162
2017.12.05,00:00,1.18647,1.18758,1.17999,1.18248,92117
2017.12.06,00:00,1.18250,1.18471,1.17797,1.17943,89504
2017.12.07,00:00,1.17942,1.18138,1.17710,1.17717,80780
2017.12.08,00:00,1.17719,1.17758,1.17295,1.17709,87167
2017.12.11,00:00,1.17647,1.18109,1.17629,1.17677,70587
2017.12.12,00:00,1.17677,1.17918,1.17167,1.17405,74743
2017.12.13,00:00,1.17404,1.18306,1.17285,1.18248,87373
2017.12.14,00:00,1.18246,1.18618,1.17699,1.17763,105534
2017.12.15,00:00,1.17765,1.18115,1.17489,1.17497,93509
2017.12.18,00:00,1.17425,1.18335,1.17368,1.17805,90178
2017.12.19,00:00,1.17803,1.18479,1.17758,1.18380,99833
2017.12.20,00:00,1.18379,1.19009,1.18281,1.18701,94591
2017.12.21,00:00,1.18699,1.18887,1.18484,1.18724,87750
2017.12.22,00:00,1.18721,1.18744,1.18161,1.18580,96166
2017.12.26,00:00,1.18662,1.18780,1.18458,1.18573,30463
2017.12.27,00:00,1.18570,1.19093,1.18542,1.18865,78053
2017.12.28,00:00,1.18864,1.19581,1.18857,1.19418,79224
2017.12.29,00:00,1.19414,1.20246,1.19354,1.19963,80625
2018.01.02,00:00,1.20282,1.20803,1.20229,1.20571,65245
2018.01.03,00:00,1.20574,1.20654,1.20002,1.20132,80105
2018.01.04,00:00,1.20133,1.20879,1.20037,1.20674,87832
2018.01.05,00:00,1.20671,1.20821,1.20198,1.20282,83294
2018.01.08,00:00,1.20268,1.20513,1.19549,1.19660,81936
2018.01.09,00:00,1.19658,1.19748,1.19148,1.19355,91419
2018.01.10,00:00,1.19355,1.20173,1.19225,1.19463,124392
2018.01.11,00:00,1.19460,1.20581,1.19284,1.20310,119012
2018.01.12,00:00,1.20310,1.22175,1.20301,1.21939,137737
2018.01.15,00:00,1.21965,1.22958,1.21867,1.22627,107496
2018.01.16,00:00,1.22626,1.22824,1.21944,1.22593,122609
2018.01.17,00:00,1.22586,1.23223,1.21774,1.21843,141221
2018.01.18,00:00,1.21837,1.22641,1.21638,1.22369,127312
2018.01.19,00:00,1.22368,1.22946,1.22139,1.22195,125870
2018.01.22,00:00,1.22643,1.22662,1.22131,1.22605,102389
2018.01.23,00:00,1.22603,1.23053,1.22222,1.22974,119893
2018.01.24,00:00,1.22975,1.24141,1.22899,1.24067,144822
2018.01.25,00:00,1.24067,1.25369,1.23631,1.23912,192278
2018.01.26,00:00,1.23914,1.24927,1.23694,1.24230,164623
2018.01.29,00:00,1.24230,1.24314,1.23360,1.23815,139996
2018.01.30,00:00,1.23810,1.24530,1.23338,1.24013,147729
2018.01.31,00:00,1.24015,1.24740,1.23862,1.24123,168984
2018.02.01,00:00,1.24121,1.25218,1.23842,1.25077,145758
2018.02.02,00:00,1.25069,1.25174,1.24083,1.24517,158611
2018.02.05,00:00,1.24305,1.24741,1.23624,1.23653,155270
2018.02.06,00:00,1.23653,1.24337,1.23132,1.23753,209564
2018.02.07,00:00,1.23753,1.24053,1.22448,1.22617,148869
2018.02.08,00:00,1.22617,1.22942,1.22113,1.22457,180492
2018.02.09,00:00,1.22457,1.22863,1.22046,1.22490,173784
2018.02.12,00:00,1.22436,1.22963,1.22343,1.22907,112732
2018.02.13,00:00,1.22905,1.23702,1.22836,1.23494,121949
2018.02.14,00:00,1.23490,1.24643,1.22751,1.24477,151392
2018.02.15,00:00,1.24476,1.24725,1.24472,1.24641,32429
2018.02.19,00:00,1.23921,1.23921,1.23921,1.23921,1
